0x00b07a139010bc913000c7d3,1515664152.791,0,-31,0,3,21.00,1
0x00b07a139010bc913000c7d3,1515664153.392,0,-30,0,3,21.00,1
0x00b07a139010bc913000c7d3,1515664153.464,0,-30,0,3,21.00,1
0x00b07a139010bc913000c7d3,1515664153.787,0,-30,0,3,21.00,1
0x00b07a139010bc913000c7d3,1515664153.838,0,-30,0,3,21.00,1
0x00b07a139010bc913000c7d3,1515664155.601,0,-31,0,3,21.00,1
0x00b07a139010bc913000c7d3,1515664155.630,0,-31,0,3,21.00,1
0x00b07a139010bc913000c7d3,1515664156.267,0,-31,0,3,21.00,1
0x00b07a139010bc913000c7d3,1515664156.305,0,-31,0,3,21.00,1
0x00b07a139010bc913000c7d3,1515664156.964,0,-31,0,4,21.00,1
0x00b07a139010bc913000c7d3,1515664157.023,0,-31,0,4,21.00,1
0x00b07a139010bc913000c7d3,1515664157.362,0,-31,0,4,21.00,1
0x00b07a139010bc913000c7d3,1515664157.413,0,-31,0,4,21.00,1
0x00b07a139010bc913000c7d3,1515664157.734,0,-31,0,4,21.00,1
0x00b07a139010bc913000c7d3,1515664157.804,0,-31,0,4,21.00,1
0x00b07a139010bc913000c7d3,1515664158.918,0,-31,0,4,21.00,1
0x00b07a139010bc913000c7d3,1515664158.969,0,-31,0,4,21.00,1
0x00b07a139010bc913000c7d3,1515664159.884,0,-31,0,4,21.00,1
0x00b07a139010bc913000c7d3,1515664159.922,0,-31,0,4,21.00,1
0x00b07a139010bc913000c7d3,1515664160.562,0,-30,0,1,21.00,1
0x00b07a139010bc913000c7d3,1515664160.606,0,-30,0,1,21.00,1
0x00b07a139010bc913000c7d3,1515664162.043,0,-30,0,1,21.00,1
0x00b07a139010bc913000c7d3,1515664162.086,0,-30,0,1,21.00,1
0x00b07a139010bc913000c7d3,1515664162.673,0,-30,0,1,21.00,1
0x00b07a139010bc913000c7d3,1515664162.720,0,-30,0,1,21.00,1
0x107010549013305354071900,1515664152.812,0,-32,0,3,21.00,1
0x107010549013305354071900,1515664153.401,0,-32,0,3,21.00,1
0x107010549013305354071900,1515664153.441,0,-32,0,3,21.00,1
0x107010549013305354071900,1515664153.772,0,-32,0,3,21.00,1
0x107010549013305354071900,1515664153.827,0,-32,0,3,21.00,1
0x107010549013305354071900,1515664155.587,0,-32,0,3,21.00,1
0x107010549013305354071900,1515664155.648,0,-32,0,3,21.00,1
0x107010549013305354071900,1515664156.254,0,-32,0,3,21.00,1
0x107010549013305354071900,1515664156.295,0,-32,0,3,21.00,1
0x107010549013305354071900,1515664156.979,0,-32,0,4,21.00,1
0x107010549013305354071900,1515664157.008,0,-32,0,4,21.00,1
0x107010549013305354071900,1515664157.347,0,-32,0,4,21.00,1
0x107010549013305354071900,1515664157.396,0,-33,0,4,21.00,1
0x107010549013305354071900,1515664157.744,0,-33,0,4,21.00,1
0x107010549013305354071900,1515664157.784,0,-33,0,4,21.00,1
0x107010549013305354071900,1515664158.939,0,-33,0,4,21.00,1
0x107010549013305354071900,1515664158.984,0,-33,0,4,21.00,1
0x107010549013305354071900,1515664159.224,0,-34,0,4,21.00,4
0x107010549013305354071900,1515664159.258,0,-34,0,4,21.00,4
0x107010549013305354071900,1515664159.793,0,-34,0,4,21.00,4
0x107010549013305354071900,1515664159.933,0,-33,0,4,21.00,1
0x107010549013305354071900,1515664160.549,0,-32,0,1,21.00,1
0x107010549013305354071900,1515664160.595,0,-32,0,1,21.00,1
0x107010549013305354071900,1515664161.121,0,-33,0,1,21.00,4
0x107010549013305354071900,1515664161.188,0,-33,0,1,21.00,4
0x107010549013305354071900,1515664161.423,0,-33,0,1,21.00,4
0x107010549013305354071900,1515664162.026,0,-32,0,1,21.00,1
0x107010549013305354071900,1515664162.069,0,-32,0,1,21.00,1
0x107010549013305354071900,1515664162.301,0,-33,0,1,21.00,4
0x107010549013305354071900,1515664162.350,0,-33,0,1,21.00,4
0x107010549013305354071900,1515664162.687,0,-32,0,1,21.00,1
0x107010549013305354071900,1515664162.710,0,-32,0,1,21.00,1
0x000000000000000000006031,1515664152.833,0,-20,0,3,21.00,2
0x000000000000000000006031,1515664152.872,0,-20,0,3,21.00,2
0x000000000000000000006031,1515664153.017,0,-20,0,3,21.00,4
0x000000000000000000006031,1515664153.060,0,-20,0,3,21.00,4
0x000000000000000000006031,1515664153.125,0,-21,0,3,21.00,2
0x000000000000000000006031,1515664153.163,0,-20,0,3,21.00,2
0x000000000000000000006031,1515664153.306,0,-20,0,3,21.00,4
0x000000000000000000006031,1515664153.332,0,-20,0,3,21.00,4
0x000000000000000000006031,1515664153.482,0,-20,0,3,21.00,2
0x000000000000000000006031,1515664153.521,0,-20,0,3,21.00,2
0x000000000000000000006031,1515664153.665,0,-20,0,3,21.00,4
0x000000000000000000006031,1515664153.705,0,-20,0,3,21.00,4
0x000000000000000000006031,1515664153.860,0,-20,0,3,21.00,2
0x000000000000000000006031,1515664153.898,0,-20,0,3,21.00,2
0x000000000000000000006031,1515664154.043,0,-20,0,3,21.00,4
0x000000000000000000006031,1515664154.088,0,-20,0,3,21.00,4
0x000000000000000000006031,1515664154.157,0,-20,0,3,21.00,2
0x000000000000000000006031,1515664154.195,0,-20,0,3,21.00,2
0x000000000000000000006031,1515664154.336,0,-20,0,3,21.00,4
0x000000000000000000006031,1515664154.382,0,-20,0,3,21.00,4
0x000000000000000000006031,1515664154.447,0,-21,0,3,21.00,2
0x000000000000000000006031,1515664154.486,0,-21,0,3,21.00,2
0x000000000000000000006031,1515664154.616,0,-20,0,3,21.00,4
0x000000000000000000006031,1515664154.665,0,-20,0,3,21.00,4
0x000000000000000000006031,1515664154.729,0,-20,0,3,21.00,2
0x000000000000000000006031,1515664154.767,0,-20,0,3,21.00,2
0x000000000000000000006031,1515664154.915,0,-20,0,3,21.00,4
0x000000000000000000006031,1515664154.966,0,-20,0,3,21.00,4
0x000000000000000000006031,1515664155.031,0,-20,0,3,21.00,2
0x000000000000000000006031,1515664155.066,0,-20,0,3,21.00,2
0x000000000000000000006031,1515664155.189,0,-20,0,3,21.00,4
0x000000000000000000006031,1515664155.228,0,-20,0,3,21.00,4
0x000000000000000000006031,1515664155.301,0,-20,0,3,21.00,2
0x000000000000000000006031,1515664155.340,0,-20,0,3,21.00,2
0x000000000000000000006031,1515664155.471,0,-20,0,3,21.00,4
