0x107010449013305354141899,1517273011,0,-33,0,1,27,2
0x107010449013305354141899,1517273011,0,-33,0,1,27,2
0x107010449013305354141899,1517273012,0,-34,0,1,27,4
0x107010449013305354141899,1517273015,0,-33,0,1,27,2
0x107010449013305354141899,1517273015,0,-33,0,1,27,2
0x107010449013305354141899,1517273016,0,-33,0,1,27,2
0x107010449013305354141899,1517273016,0,-33,0,1,27,2
0x107010449013305354141899,1517273024,0,-33,0,1,27,2
0x107010449013305354141899,1517273029,0,-33,0,1,27,2
0x107010449013305354141899,1517273029,0,-33,0,1,27,2
0x107010449013305354141899,1517273039,0,-33,0,1,27,2
0x107010449013305354141899,1517273039,0,-33,0,1,27,2
0x107010449013305354141899,1517273043,0,-33,0,1,27,2
0x107010449013305354141899,1517273043,0,-33,0,1,27,2
0x107010449013305354141899,1517273045,0,-33,0,1,27,2
0x107010449013305354141899,1517273045,0,-33,0,1,27,2
0x107010449013305354141899,1517273046,0,-33,0,1,27,2
0x107010449013305354141899,1517273046,0,-33,0,1,27,2
0x107010449013305354141899,1517273048,0,-33,0,1,27,2
0x107010449013305354141899,1517273049,0,-33,0,1,27,2
0x107010449013305354141899,1517273053,0,-33,0,1,27,2
0x107010449013305354141899,1517273053,0,-33,0,1,27,2
0x107010449013305354141899,1517273055,0,-33,0,1,27,2
0x107010449013305354141899,1517273055,0,-33,0,1,27,2
0x107010449013305354141899,1517273058,0,-33,0,1,27,2
0x107010449013305354141899,1517273058,0,-33,0,1,27,2
0x107010449013305354141899,1517273063,0,-33,0,1,27,2
0x107010449013305354141899,1517273063,0,-33,0,1,27,2
0x000000000000000000004005,1517273011,0,-27,0,1,27,2
0x000000000000000000004005,1517273011,0,-27,0,1,27,2
0x000000000000000000004005,1517273012,0,-25,0,1,27,2
0x000000000000000000004005,1517273012,0,-25,0,1,27,2
0x000000000000000000004005,1517273012,0,-26,0,1,27,2
0x000000000000000000004005,1517273012,0,-25,0,1,27,2
0x000000000000000000004005,1517273013,0,-26,0,1,27,2
0x000000000000000000004005,1517273013,0,-26,0,1,27,2
0x000000000000000000004005,1517273013,0,-27,0,1,27,2
0x000000000000000000004005,1517273013,0,-27,0,1,27,2
0x000000000000000000004005,1517273013,0,-27,0,1,27,2
0x000000000000000000004005,1517273014,0,-28,0,1,27,2
0x000000000000000000004005,1517273014,0,-28,0,1,27,2
0x000000000000000000004005,1517273014,0,-27,0,1,27,2
0x000000000000000000004005,1517273014,0,-27,0,1,27,2
0x000000000000000000004005,1517273014,0,-27,0,1,27,2
0x000000000000000000004005,1517273015,0,-28,0,1,27,2
0x000000000000000000004005,1517273015,0,-28,0,1,27,2
0x000000000000000000004005,1517273015,0,-28,0,1,27,2
0x000000000000000000004005,1517273015,0,-29,0,1,27,3
0x000000000000000000004005,1517273016,0,-26,0,1,27,2
0x000000000000000000004005,1517273016,0,-29,0,1,27,4
0x000000000000000000004005,1517273016,0,-29,0,1,27,4
0x000000000000000000004005,1517273016,0,-30,0,1,27,2
0x000000000000000000004005,1517273016,0,-32,0,1,27,2
0x000000000000000000004005,1517273017,0,-28,0,1,27,2
0x000000000000000000004005,1517273017,0,-29,0,1,27,3
0x000000000000000000004005,1517273018,0,-29,0,1,27,3
0x000000000000000000004005,1517273018,0,-28,0,1,27,2
0x000000000000000000004005,1517273018,0,-27,0,1,27,2
0x000000000000000000004005,1517273018,0,-27,0,1,27,2
0x000000000000000000004005,1517273019,0,-28,0,1,27,2
0x000000000000000000004005,1517273019,0,-27,0,1,27,3
0x000000000000000000004005,1517273019,0,-27,0,1,27,3
0x000000000000000000004005,1517273019,0,-26,0,1,27,2
0x000000000000000000004005,1517273020,0,-26,0,1,27,2
0x000000000000000000004005,1517273020,0,-27,0,1,27,3
0x000000000000000000004005,1517273020,0,-26,0,1,27,2
0x000000000000000000004005,1517273020,0,-26,0,1,27,2
0x000000000000000000004005,1517273021,0,-27,0,1,27,2
0x000000000000000000004005,1517273021,0,-28,0,1,27,2
0x000000000000000000004005,1517273021,0,-28,0,1,27,2
0x000000000000000000004005,1517273021,0,-28,0,1,27,2
0x000000000000000000004005,1517273022,0,-28,0,1,27,2
0x000000000000000000004005,1517273022,0,-27,0,1,27,2
0x000000000000000000004005,1517273022,0,-28,0,1,27,2
0x000000000000000000004005,1517273022,0,-29,0,1,27,2
0x000000000000000000004005,1517273022,0,-29,0,1,27,2
0x000000000000000000004005,1517273023,0,-28,0,1,27,2
0x000000000000000000004005,1517273023,0,-27,0,1,27,2
0x000000000000000000004005,1517273023,0,-26,0,1,27,2
0x000000000000000000004005,1517273023,0,-26,0,1,27,2
0x000000000000000000004005,1517273023,0,-27,0,1,27,2
0x000000000000000000004005,1517273023,0,-27,0,1,27,2
