csv,epc,type,rssi
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x106020349010851617841853,min,-65.5
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x106020349010851617841853,25%,-64.375
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x106020349010851617841853,50%,-63.75
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x106020349010851617841853,75%,-63.125
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x106020349010851617841853,max,-63.0
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x106020349010851617841857,count,8.0
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x106020349010851617841857,mean,-68.0
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x106020349010851617841857,std,1.7928429140015905
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x106020349010851617841857,min,-69.5
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x106020349010851617841857,25%,-69.0
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x106020349010851617841857,50%,-69.0
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x106020349010851617841857,75%,-67.5
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x106020349010851617841857,max,-64.5
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x106020349010851617841860,count,11.0
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x106020349010851617841860,mean,-69.18181818181819
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x106020349010851617841860,std,0.2522624895547565
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x106020349010851617841860,min,-69.5
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x106020349010851617841860,25%,-69.5
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x106020349010851617841860,50%,-69.0
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x106020349010851617841860,75%,-69.0
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x106020349010851617841860,max,-69.0
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097591867,count,7.0
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097591867,mean,-64.64285714285714
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097591867,std,1.2817398889233116
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097591867,min,-66.0
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097591867,25%,-65.5
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097591867,50%,-65.5
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097591867,75%,-63.5
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097591867,max,-63.0
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097591868,count,10.0
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097591868,mean,-65.1
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097591868,std,1.0488088481701514
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097591868,min,-66.5
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097591868,25%,-66.0
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097591868,50%,-65.0
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097591868,75%,-64.625
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097591868,max,-63.5
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097591869,count,37.0
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097591869,mean,-56.310810810810814
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097591869,std,2.719148537459616
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097591869,min,-64.0
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097591869,25%,-56.0
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097591869,50%,-55.5
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097591869,75%,-55.0
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097591869,max,-53.5
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097591870,count,5.0
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097591870,mean,-60.8
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097591870,std,1.9557607215607946
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097591870,min,-64.0
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097591870,25%,-61.0
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097591870,50%,-60.5
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097591870,75%,-59.5
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097591870,max,-59.0
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097591872,count,5.0
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097591872,mean,-63.2
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097591872,std,1.8907670401189036
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097591872,min,-64.5
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097591872,25%,-64.5
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097591872,50%,-64.0
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097591872,75%,-63.0
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097591872,max,-60.0
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097661861,count,6.0
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097661861,mean,-65.66666666666667
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097661861,std,1.693123346560039
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097661861,min,-68.5
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097661861,25%,-66.25
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097661861,50%,-65.5
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097661861,75%,-64.375
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097661861,max,-64.0
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097661862,count,11.0
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097661862,mean,-63.18181818181818
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097661862,std,2.369311369076754
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097661862,min,-67.0
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097661862,25%,-64.25
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097661862,50%,-62.5
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097661862,75%,-62.0
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097661862,max,-60.5
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097661864,count,2.0
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097661864,mean,-65.75
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097661864,std,2.4748737341529163
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097661864,min,-67.5
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097661864,25%,-66.625
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097661864,50%,-65.75
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097661864,75%,-64.875
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097661864,max,-64.0
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097661865,count,1.0
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097661865,mean,-64.0
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097661865,std,
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097661865,min,-64.0
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097661865,25%,-64.0
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097661865,50%,-64.0
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097661865,75%,-64.0
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097661865,max,-64.0
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097661866,count,17.0
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097661866,mean,-61.205882352941174
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097661866,std,2.772965602977094
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097661866,min,-67.0
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097661866,25%,-61.5
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097661866,50%,-61.0
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097661866,75%,-60.5
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010145263633097661866,max,-57.0
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010249011862122861881,count,2.0
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010249011862122861881,mean,-68.25
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010249011862122861881,std,0.3535533905932738
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010249011862122861881,min,-68.5
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010249011862122861881,25%,-68.375
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010249011862122861881,50%,-68.25
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010249011862122861881,75%,-68.125
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010249011862122861881,max,-68.0
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010249018591604251877,count,17.0
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010249018591604251877,mean,-59.55882352941177
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010249018591604251877,std,2.2904854353197193
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010249018591604251877,min,-65.0
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010249018591604251877,25%,-59.0
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010249018591604251877,50%,-59.0
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010249018591604251877,75%,-58.5
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010249018591604251877,max,-56.5
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010249722621700351874,count,29.0
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010249722621700351874,mean,-56.06896551724138
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010249722621700351874,std,1.6729152160815097
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010249722621700351874,min,-62.0
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010249722621700351874,25%,-56.0
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010249722621700351874,50%,-55.5
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010249722621700351874,75%,-55.5
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010249722621700351874,max,-54.0
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010349013305354381889,count,7.0
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010349013305354381889,mean,-66.71428571428571
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010349013305354381889,std,0.6362090102803518
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010349013305354381889,min,-67.5
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010349013305354381889,25%,-67.0
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010349013305354381889,50%,-67.0
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010349013305354381889,75%,-66.5
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010349013305354381889,max,-65.5
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010349013305354381890,count,15.0
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010349013305354381890,mean,-61.6
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010349013305354381890,std,1.6818357317441646
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010349013305354381890,min,-64.0
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010349013305354381890,25%,-62.75
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010349013305354381890,50%,-62.0
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010349013305354381890,75%,-60.5
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010349013305354381890,max,-58.0
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010449013305354141898,count,9.0
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010449013305354141898,mean,-67.66666666666667
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010449013305354141898,std,1.7677669529663687
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010449013305354141898,min,-69.0
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010449013305354141898,25%,-69.0
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010449013305354141898,50%,-68.5
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010449013305354141898,75%,-67.0
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010449013305354141898,max,-64.5
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010449013305354211893,count,4.0
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010449013305354211893,mean,-67.375
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010449013305354211893,std,0.25
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010449013305354211893,min,-67.5
20180213175827471-5-2.07471-07472-07473-07474-07475_2660-3647-3814.csv,0x107010449013305354211893,25%,-67.5
