csv,epc,type,rssi
20180125180005051-4908072759887_5657-6409-6580.csv,0x107010449013305354211896,75%,-66.5
20180125180005051-4908072759887_5657-6409-6580.csv,0x107010449013305354211896,max,-66.5
20180125180005051-4908072759887_5657-6409-6580.csv,0x107010549013305353911907,count,8.0
20180125180005051-4908072759887_5657-6409-6580.csv,0x107010549013305353911907,mean,-67.5
20180125180005051-4908072759887_5657-6409-6580.csv,0x107010549013305353911907,std,1.0350983390135313
20180125180005051-4908072759887_5657-6409-6580.csv,0x107010549013305353911907,min,-69.0
20180125180005051-4908072759887_5657-6409-6580.csv,0x107010549013305353911907,25%,-67.75
20180125180005051-4908072759887_5657-6409-6580.csv,0x107010549013305353911907,50%,-67.5
20180125180005051-4908072759887_5657-6409-6580.csv,0x107010549013305353911907,75%,-67.375
20180125180005051-4908072759887_5657-6409-6580.csv,0x107010549013305353911907,max,-65.5
20180125180005051-4908072759887_5657-6409-6580.csv,0x107010549013305354071900,count,6.0
20180125180005051-4908072759887_5657-6409-6580.csv,0x107010549013305354071900,mean,-61.5
20180125180005051-4908072759887_5657-6409-6580.csv,0x107010549013305354071900,std,0.4472135954999579
20180125180005051-4908072759887_5657-6409-6580.csv,0x107010549013305354071900,min,-62.0
20180125180005051-4908072759887_5657-6409-6580.csv,0x107010549013305354071900,25%,-61.875
20180125180005051-4908072759887_5657-6409-6580.csv,0x107010549013305354071900,50%,-61.5
20180125180005051-4908072759887_5657-6409-6580.csv,0x107010549013305354071900,75%,-61.125
20180125180005051-4908072759887_5657-6409-6580.csv,0x107010549013305354071900,max,-61.0
20180125180005051-4908072759887_5657-6409-6580.csv,0x107010549013305354071903,count,2.0
20180125180005051-4908072759887_5657-6409-6580.csv,0x107010549013305354071903,mean,-69.5
20180125180005051-4908072759887_5657-6409-6580.csv,0x107010549013305354071903,std,0.0
20180125180005051-4908072759887_5657-6409-6580.csv,0x107010549013305354071903,min,-69.5
20180125180005051-4908072759887_5657-6409-6580.csv,0x107010549013305354071903,25%,-69.5
20180125180005051-4908072759887_5657-6409-6580.csv,0x107010549013305354071903,50%,-69.5
20180125180005051-4908072759887_5657-6409-6580.csv,0x107010549013305354071903,75%,-69.5
20180125180005051-4908072759887_5657-6409-6580.csv,0x107010549013305354071903,max,-69.5
20180125180005051-4908072759887_5657-6409-6580.csv,0x108010149027770798513226,count,2.0
20180125180005051-4908072759887_5657-6409-6580.csv,0x108010149027770798513226,mean,-67.25
20180125180005051-4908072759887_5657-6409-6580.csv,0x108010149027770798513226,std,0.3535533905932738
20180125180005051-4908072759887_5657-6409-6580.csv,0x108010149027770798513226,min,-67.5
20180125180005051-4908072759887_5657-6409-6580.csv,0x108010149027770798513226,25%,-67.375
20180125180005051-4908072759887_5657-6409-6580.csv,0x108010149027770798513226,50%,-67.25
20180125180005051-4908072759887_5657-6409-6580.csv,0x108010149027770798513226,75%,-67.125
20180125180005051-4908072759887_5657-6409-6580.csv,0x108010149027770798513226,max,-67.0
20180125180005051-4908072759887_5657-6409-6580.csv,0x108010249013603152393240,count,5.0
20180125180005051-4908072759887_5657-6409-6580.csv,0x108010249013603152393240,mean,-67.0
20180125180005051-4908072759887_5657-6409-6580.csv,0x108010249013603152393240,std,0.3535533905932738
20180125180005051-4908072759887_5657-6409-6580.csv,0x108010249013603152393240,min,-67.5
20180125180005051-4908072759887_5657-6409-6580.csv,0x108010249013603152393240,25%,-67.0
20180125180005051-4908072759887_5657-6409-6580.csv,0x108010249013603152393240,50%,-67.0
20180125180005051-4908072759887_5657-6409-6580.csv,0x108010249013603152393240,75%,-67.0
20180125180005051-4908072759887_5657-6409-6580.csv,0x108010249013603152393240,max,-66.5
20180125180005051-4908072759887_5657-6409-6580.csv,0x108010249015513382523248,count,4.0
20180125180005051-4908072759887_5657-6409-6580.csv,0x108010249015513382523248,mean,-64.75
20180125180005051-4908072759887_5657-6409-6580.csv,0x108010249015513382523248,std,2.9011491975882016
20180125180005051-4908072759887_5657-6409-6580.csv,0x108010249015513382523248,min,-67.5
20180125180005051-4908072759887_5657-6409-6580.csv,0x108010249015513382523248,25%,-67.125
20180125180005051-4908072759887_5657-6409-6580.csv,0x108010249015513382523248,50%,-64.75
20180125180005051-4908072759887_5657-6409-6580.csv,0x108010249015513382523248,75%,-62.375
20180125180005051-4908072759887_5657-6409-6580.csv,0x108010249015513382523248,max,-62.0
20180125180005051-4908072759887_5657-6409-6580.csv,0x108010249016254210713247,count,9.0
20180125180005051-4908072759887_5657-6409-6580.csv,0x108010249016254210713247,mean,-65.22222222222223
20180125180005051-4908072759887_5657-6409-6580.csv,0x108010249016254210713247,std,1.7697300484662752
20180125180005051-4908072759887_5657-6409-6580.csv,0x108010249016254210713247,min,-68.5
20180125180005051-4908072759887_5657-6409-6580.csv,0x108010249016254210713247,25%,-65.5
20180125180005051-4908072759887_5657-6409-6580.csv,0x108010249016254210713247,50%,-65.5
20180125180005051-4908072759887_5657-6409-6580.csv,0x108010249016254210713247,75%,-64.5
20180125180005051-4908072759887_5657-6409-6580.csv,0x108010249016254210713247,max,-63.0
20180125180005051-4908072759887_5657-6409-6580.csv,0x108010249027506681263250,count,11.0
20180125180005051-4908072759887_5657-6409-6580.csv,0x108010249027506681263250,mean,-65.13636363636364
20180125180005051-4908072759887_5657-6409-6580.csv,0x108010249027506681263250,std,0.6741998624632421
20180125180005051-4908072759887_5657-6409-6580.csv,0x108010249027506681263250,min,-66.0
20180125180005051-4908072759887_5657-6409-6580.csv,0x108010249027506681263250,25%,-65.75
20180125180005051-4908072759887_5657-6409-6580.csv,0x108010249027506681263250,50%,-65.0
20180125180005051-4908072759887_5657-6409-6580.csv,0x108010249027506681263250,75%,-64.75
20180125180005051-4908072759887_5657-6409-6580.csv,0x108010249027506681263250,max,-64.0
20180125180005051-4908072759887_5657-6409-6580.csv,0x108010249027506681263251,count,30.0
20180125180005051-4908072759887_5657-6409-6580.csv,0x108010249027506681263251,mean,-59.45
20180125180005051-4908072759887_5657-6409-6580.csv,0x108010249027506681263251,std,1.3667858092165952
20180125180005051-4908072759887_5657-6409-6580.csv,0x108010249027506681263251,min,-63.0
20180125180005051-4908072759887_5657-6409-6580.csv,0x108010249027506681263251,25%,-59.875
20180125180005051-4908072759887_5657-6409-6580.csv,0x108010249027506681263251,50%,-59.0
20180125180005051-4908072759887_5657-6409-6580.csv,0x108010249027506681263251,75%,-58.5
20180125180005051-4908072759887_5657-6409-6580.csv,0x108010249027506681263251,max,-58.0
20180125180005051-4908072759887_5657-6409-6580.csv,0x108010249027506682943252,count,18.0
20180125180005051-4908072759887_5657-6409-6580.csv,0x108010249027506682943252,mean,-65.19444444444444
20180125180005051-4908072759887_5657-6409-6580.csv,0x108010249027506682943252,std,1.3299589654095356
20180125180005051-4908072759887_5657-6409-6580.csv,0x108010249027506682943252,min,-68.5
20180125180005051-4908072759887_5657-6409-6580.csv,0x108010249027506682943252,25%,-65.5
20180125180005051-4908072759887_5657-6409-6580.csv,0x108010249027506682943252,50%,-65.0
20180125180005051-4908072759887_5657-6409-6580.csv,0x108010249027506682943252,75%,-64.625
20180125180005051-4908072759887_5657-6409-6580.csv,0x108010249027506682943252,max,-63.0
20180125180005051-4908072759887_5657-6409-6580.csv,0x108010249027506682943253,count,11.0
20180125180005051-4908072759887_5657-6409-6580.csv,0x108010249027506682943253,mean,-64.0909090909091
20180125180005051-4908072759887_5657-6409-6580.csv,0x108010249027506682943253,std,0.8893306982833163
20180125180005051-4908072759887_5657-6409-6580.csv,0x108010249027506682943253,min,-66.0
20180125180005051-4908072759887_5657-6409-6580.csv,0x108010249027506682943253,25%,-64.5
20180125180005051-4908072759887_5657-6409-6580.csv,0x108010249027506682943253,50%,-64.0
20180125180005051-4908072759887_5657-6409-6580.csv,0x108010249027506682943253,75%,-63.5
20180125180005051-4908072759887_5657-6409-6580.csv,0x108010249027506682943253,max,-63.0
20180125180005051-4908072759887_5657-6409-6580.csv,0x108030249016740038843524,count,5.0
20180125180005051-4908072759887_5657-6409-6580.csv,0x108030249016740038843524,mean,-60.9
20180125180005051-4908072759887_5657-6409-6580.csv,0x108030249016740038843524,std,1.1401754250991378
20180125180005051-4908072759887_5657-6409-6580.csv,0x108030249016740038843524,min,-62.0
20180125180005051-4908072759887_5657-6409-6580.csv,0x108030249016740038843524,25%,-62.0
20180125180005051-4908072759887_5657-6409-6580.csv,0x108030249016740038843524,50%,-61.0
20180125180005051-4908072759887_5657-6409-6580.csv,0x108030249016740038843524,75%,-60.0
20180125180005051-4908072759887_5657-6409-6580.csv,0x108030249016740038843524,max,-59.5
20180125180005051-4908072759887_5657-6409-6580.csv,0x108040149021246181603636,count,2.0
20180125180005051-4908072759887_5657-6409-6580.csv,0x108040149021246181603636,mean,-66.0
20180125180005051-4908072759887_5657-6409-6580.csv,0x108040149021246181603636,std,0.0
20180125180005051-4908072759887_5657-6409-6580.csv,0x108040149021246181603636,min,-66.0
20180125180005051-4908072759887_5657-6409-6580.csv,0x108040149021246181603636,25%,-66.0
20180125180005051-4908072759887_5657-6409-6580.csv,0x108040149021246181603636,50%,-66.0
20180125180005051-4908072759887_5657-6409-6580.csv,0x108040149021246181603636,75%,-66.0
20180125180005051-4908072759887_5657-6409-6580.csv,0x108040149021246181603636,max,-66.0
20180125180005051-4908072759887_5657-6409-6580.csv,0x108040149028882299853640,count,1.0
20180125180005051-4908072759887_5657-6409-6580.csv,0x108040149028882299853640,mean,-66.5
20180125180005051-4908072759887_5657-6409-6580.csv,0x108040149028882299853640,std,
20180125180005051-4908072759887_5657-6409-6580.csv,0x108040149028882299853640,min,-66.5
20180125180005051-4908072759887_5657-6409-6580.csv,0x108040149028882299853640,25%,-66.5
20180125180005051-4908072759887_5657-6409-6580.csv,0x108040149028882299853640,50%,-66.5
20180125180005051-4908072759887_5657-6409-6580.csv,0x108040149028882299853640,75%,-66.5
20180125180005051-4908072759887_5657-6409-6580.csv,0x108040149028882299853640,max,-66.5
20180125180005051-4908072759887_5657-6409-6580.csv,0x108040349013510367233660,count,2.0
20180125180005051-4908072759887_5657-6409-6580.csv,0x108040349013510367233660,mean,-65.25
20180125180005051-4908072759887_5657-6409-6580.csv,0x108040349013510367233660,std,0.3535533905932738
20180125180005051-4908072759887_5657-6409-6580.csv,0x108040349013510367233660,min,-65.5
20180125180005051-4908072759887_5657-6409-6580.csv,0x108040349013510367233660,25%,-65.375
20180125180005051-4908072759887_5657-6409-6580.csv,0x108040349013510367233660,50%,-65.25
20180125180005051-4908072759887_5657-6409-6580.csv,0x108040349013510367233660,75%,-65.125
20180125180005051-4908072759887_5657-6409-6580.csv,0x108040349013510367233660,max,-65.0
20180125180005051-4908072759887_5657-6409-6580.csv,0x109010145114134054754124,count,6.0
20180125180005051-4908072759887_5657-6409-6580.csv,0x109010145114134054754124,mean,-63.166666666666664
20180125180005051-4908072759887_5657-6409-6580.csv,0x109010145114134054754124,std,0.752772652709081
20180125180005051-4908072759887_5657-6409-6580.csv,0x109010145114134054754124,min,-64.5
20180125180005051-4908072759887_5657-6409-6580.csv,0x109010145114134054754124,25%,-63.375
20180125180005051-4908072759887_5657-6409-6580.csv,0x109010145114134054754124,50%,-63.0
