csv,epc,type,rssi
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x000000000000000000007475,min,-43.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x000000000000000000007475,25%,-41.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x000000000000000000007475,50%,-40.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x000000000000000000007475,75%,-38.75
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x000000000000000000007475,max,-37.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x106020249017772789051840,count,1.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x106020249017772789051840,mean,-68.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x106020249017772789051840,std,
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x106020249017772789051840,min,-68.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x106020249017772789051840,25%,-68.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x106020249017772789051840,50%,-68.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x106020249017772789051840,75%,-68.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x106020249017772789051840,max,-68.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x106020349010851617841853,count,3.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x106020349010851617841853,mean,-67.33333333333333
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x106020349010851617841853,std,1.1547005383792517
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x106020349010851617841853,min,-68.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x106020349010851617841853,25%,-68.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x106020349010851617841853,50%,-68.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x106020349010851617841853,75%,-67.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x106020349010851617841853,max,-66.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010145263633097591867,count,8.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010145263633097591867,mean,-65.9375
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010145263633097591867,std,2.290313453282261
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010145263633097591867,min,-69.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010145263633097591867,25%,-68.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010145263633097591867,50%,-65.25
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010145263633097591867,75%,-64.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010145263633097591867,max,-63.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010145263633097591868,count,21.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010145263633097591868,mean,-60.357142857142854
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010145263633097591868,std,3.0419683477267525
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010145263633097591868,min,-67.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010145263633097591868,25%,-60.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010145263633097591868,50%,-59.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010145263633097591868,75%,-59.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010145263633097591868,max,-56.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010145263633097591871,count,10.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010145263633097591871,mean,-63.45
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010145263633097591871,std,2.0608789926199504
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010145263633097591871,min,-66.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010145263633097591871,25%,-65.25
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010145263633097591871,50%,-63.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010145263633097591871,75%,-61.75
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010145263633097591871,max,-60.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010145263633097591872,count,14.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010145263633097591872,mean,-64.17857142857143
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010145263633097591872,std,1.2342413250056279
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010145263633097591872,min,-66.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010145263633097591872,25%,-65.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010145263633097591872,50%,-64.25
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010145263633097591872,75%,-63.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010145263633097591872,max,-62.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010145263633097661861,count,9.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010145263633097661861,mean,-61.72222222222222
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010145263633097661861,std,0.5651941652604391
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010145263633097661861,min,-62.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010145263633097661861,25%,-62.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010145263633097661861,50%,-61.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010145263633097661861,75%,-61.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010145263633097661861,max,-61.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010145263633097661862,count,1.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010145263633097661862,mean,-64.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010145263633097661862,std,
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010145263633097661862,min,-64.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010145263633097661862,25%,-64.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010145263633097661862,50%,-64.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010145263633097661862,75%,-64.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010145263633097661862,max,-64.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010145263633097661863,count,18.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010145263633097661863,mean,-61.638888888888886
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010145263633097661863,std,1.2925755815374698
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010145263633097661863,min,-65.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010145263633097661863,25%,-61.375
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010145263633097661863,50%,-61.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010145263633097661863,75%,-61.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010145263633097661863,max,-61.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010145263633097661864,count,8.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010145263633097661864,mean,-62.0625
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010145263633097661864,std,1.8600595228571124
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010145263633097661864,min,-65.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010145263633097661864,25%,-62.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010145263633097661864,50%,-62.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010145263633097661864,75%,-61.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010145263633097661864,max,-59.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010145263633097661866,count,14.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010145263633097661866,mean,-62.892857142857146
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010145263633097661866,std,1.7669897416942597
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010145263633097661866,min,-66.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010145263633097661866,25%,-63.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010145263633097661866,50%,-63.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010145263633097661866,75%,-61.125
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010145263633097661866,max,-60.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010249011862122861881,count,1.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010249011862122861881,mean,-67.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010249011862122861881,std,
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010249011862122861881,min,-67.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010249011862122861881,25%,-67.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010249011862122861881,50%,-67.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010249011862122861881,75%,-67.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010249011862122861881,max,-67.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010249018591604251877,count,9.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010249018591604251877,mean,-65.27777777777777
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010249018591604251877,std,1.3944333775567923
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010249018591604251877,min,-67.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010249018591604251877,25%,-66.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010249018591604251877,50%,-65.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010249018591604251877,75%,-64.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010249018591604251877,max,-63.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010349013305354381889,count,13.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010349013305354381889,mean,-60.65384615384615
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010349013305354381889,std,2.1348752440581413
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010349013305354381889,min,-64.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010349013305354381889,25%,-61.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010349013305354381889,50%,-60.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010349013305354381889,75%,-59.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010349013305354381889,max,-57.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010349013305354381890,count,3.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010349013305354381890,mean,-65.16666666666667
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010349013305354381890,std,1.6072751268321592
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010349013305354381890,min,-67.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010349013305354381890,25%,-65.75
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010349013305354381890,50%,-64.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010349013305354381890,75%,-64.25
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010349013305354381890,max,-64.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010349013305354381891,count,3.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010349013305354381891,mean,-63.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010349013305354381891,std,1.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010349013305354381891,min,-64.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010349013305354381891,25%,-64.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010349013305354381891,50%,-63.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010349013305354381891,75%,-63.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010349013305354381891,max,-62.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010449013305354211892,count,3.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010449013305354211892,mean,-65.83333333333333
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010449013305354211892,std,0.2886751345948129
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010449013305354211892,min,-66.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010449013305354211892,25%,-66.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010449013305354211892,50%,-66.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010449013305354211892,75%,-65.75
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010449013305354211892,max,-65.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010449013305354211893,count,10.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010449013305354211893,mean,-59.25
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010449013305354211893,std,1.0865337342004415
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010449013305354211893,min,-62.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010449013305354211893,25%,-59.375
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010449013305354211893,50%,-59.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010449013305354211893,75%,-58.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010449013305354211893,max,-58.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010449013305354211896,count,2.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010449013305354211896,mean,-62.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010449013305354211896,std,0.7071067811865476
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010449013305354211896,min,-63.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010449013305354211896,25%,-62.75
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010449013305354211896,50%,-62.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010449013305354211896,75%,-62.25
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010449013305354211896,max,-62.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010549013305353911905,count,17.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010549013305353911905,mean,-61.35294117647059
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010549013305353911905,std,3.4989494221585327
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010549013305353911905,min,-68.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010549013305353911905,25%,-63.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010549013305353911905,50%,-59.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010549013305353911905,75%,-58.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010549013305353911905,max,-58.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010549013305354071901,count,6.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010549013305354071901,mean,-62.75
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010549013305354071901,std,1.4404860290887933
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010549013305354071901,min,-64.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010549013305354071901,25%,-64.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010549013305354071901,50%,-62.25
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010549013305354071901,75%,-62.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x107010549013305354071901,max,-61.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x108010149027770798513226,count,4.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x108010149027770798513226,mean,-67.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x108010149027770798513226,std,2.886751345948129
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x108010149027770798513226,min,-69.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x108010149027770798513226,25%,-69.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x108010149027770798513226,50%,-67.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x108010149027770798513226,75%,-64.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x108010149027770798513226,max,-64.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x108010149872360088493236,count,24.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x108010149872360088493236,mean,-61.8125
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x108010149872360088493236,std,2.7811965676352486
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x108010149872360088493236,min,-67.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x108010149872360088493236,25%,-64.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x108010149872360088493236,50%,-60.75
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x108010149872360088493236,75%,-60.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x108010149872360088493236,max,-56.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x108010149872360088493237,count,22.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x108010149872360088493237,mean,-62.47727272727273
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x108010149872360088493237,std,3.0840498757905386
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x108010149872360088493237,min,-68.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x108010149872360088493237,25%,-64.25
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x108010149872360088493237,50%,-62.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x108010149872360088493237,75%,-61.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x108010149872360088493237,max,-57.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x108010249013603152393240,count,22.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x108010249013603152393240,mean,-59.45454545454545
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x108010249013603152393240,std,1.8574758276264185
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x108010249013603152393240,min,-64.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x108010249013603152393240,25%,-60.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x108010249013603152393240,50%,-59.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x108010249013603152393240,75%,-58.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x108010249013603152393240,max,-57.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x108010249015513382523248,count,3.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x108010249015513382523248,mean,-66.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x108010249015513382523248,std,2.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x108010249015513382523248,min,-69.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x108010249015513382523248,25%,-67.75
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x108010249015513382523248,50%,-66.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x108010249015513382523248,75%,-65.25
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x108010249015513382523248,max,-64.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x108010249016254210713246,count,3.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x108010249016254210713246,mean,-66.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x108010249016254210713246,std,0.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x108010249016254210713246,min,-66.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x108010249016254210713246,25%,-66.25
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x108010249016254210713246,50%,-66.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x108010249016254210713246,75%,-65.75
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x108010249016254210713246,max,-65.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x108010249016254210713247,count,4.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x108010249016254210713247,mean,-64.375
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x108010249016254210713247,std,0.25
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x108010249016254210713247,min,-64.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x108010249016254210713247,25%,-64.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x108010249016254210713247,50%,-64.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x108010249016254210713247,75%,-64.375
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x108010249016254210713247,max,-64.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x108010249027506681263250,count,1.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x108010249027506681263250,mean,-65.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x108010249027506681263250,std,
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x108010249027506681263250,min,-65.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x108010249027506681263250,25%,-65.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x108010249027506681263250,50%,-65.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x108010249027506681263250,75%,-65.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x108010249027506681263250,max,-65.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x108010249027506681263251,count,3.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x108010249027506681263251,mean,-62.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x108010249027506681263251,std,1.8027756377319946
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x108010249027506681263251,min,-64.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x108010249027506681263251,25%,-62.75
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x108010249027506681263251,50%,-61.5
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x108010249027506681263251,75%,-61.0
20180216171232937-5-2.07471-07472-07473-07474-07475_5328-5907-6216.csv,0x108010249027506681263251,max,-60.5
