csv,epc,type,rssi
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x000000000000000000002098,50%,-42.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x000000000000000000002098,75%,-38.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x000000000000000000002098,max,-31.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x000000000000000000002102,count,24.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x000000000000000000002102,mean,-43.6875
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x000000000000000000002102,std,3.685495955062576
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x000000000000000000002102,min,-49.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x000000000000000000002102,25%,-46.125
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x000000000000000000002102,50%,-44.5
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x000000000000000000002102,75%,-41.375
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x000000000000000000002102,max,-37.5
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x000000000000000000004001,count,6.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x000000000000000000004001,mean,-61.25
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x000000000000000000004001,std,1.665833124895768
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x000000000000000000004001,min,-64.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x000000000000000000004001,25%,-61.75
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x000000000000000000004001,50%,-61.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x000000000000000000004001,75%,-60.625
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x000000000000000000004001,max,-59.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x000000000000000000004002,count,2.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x000000000000000000004002,mean,-60.5
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x000000000000000000004002,std,1.4142135623730951
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x000000000000000000004002,min,-61.5
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x000000000000000000004002,25%,-61.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x000000000000000000004002,50%,-60.5
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x000000000000000000004002,75%,-60.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x000000000000000000004002,max,-59.5
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x000000000000000000004003,count,2.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x000000000000000000004003,mean,-58.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x000000000000000000004003,std,1.4142135623730951
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x000000000000000000004003,min,-59.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x000000000000000000004003,25%,-58.5
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x000000000000000000004003,50%,-58.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x000000000000000000004003,75%,-57.5
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x000000000000000000004003,max,-57.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x000000000000000000004004,count,7.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x000000000000000000004004,mean,-62.714285714285715
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x000000000000000000004004,std,1.6797108594721208
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x000000000000000000004004,min,-65.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x000000000000000000004004,25%,-63.75
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x000000000000000000004004,50%,-63.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x000000000000000000004004,75%,-61.75
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x000000000000000000004004,max,-60.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x000000000000000000004005,count,36.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x000000000000000000004005,mean,-59.84722222222222
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x000000000000000000004005,std,3.559332691158443
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x000000000000000000004005,min,-68.5
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x000000000000000000004005,25%,-61.5
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x000000000000000000004005,50%,-59.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x000000000000000000004005,75%,-57.5
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x000000000000000000004005,max,-54.5
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x000000000000000000004006,count,32.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x000000000000000000004006,mean,-59.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x000000000000000000004006,std,2.711980587997897
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x000000000000000000004006,min,-64.5
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x000000000000000000004006,25%,-60.5
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x000000000000000000004006,50%,-58.5
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x000000000000000000004006,75%,-57.5
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x000000000000000000004006,max,-53.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x106020349010851617841853,count,4.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x106020349010851617841853,mean,-66.375
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x106020349010851617841853,std,1.0307764064044151
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x106020349010851617841853,min,-67.5
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x106020349010851617841853,25%,-66.75
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x106020349010851617841853,50%,-66.5
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x106020349010851617841853,75%,-66.125
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x106020349010851617841853,max,-65.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x106020349010851617841857,count,5.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x106020349010851617841857,mean,-66.6
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x106020349010851617841857,std,0.8215838362577492
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x106020349010851617841857,min,-67.5
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x106020349010851617841857,25%,-67.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x106020349010851617841857,50%,-67.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x106020349010851617841857,75%,-66.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x106020349010851617841857,max,-65.5
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010145263633097591867,count,6.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010145263633097591867,mean,-64.66666666666667
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010145263633097591867,std,0.816496580927726
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010145263633097591867,min,-66.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010145263633097591867,25%,-64.875
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010145263633097591867,50%,-64.5
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010145263633097591867,75%,-64.5
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010145263633097591867,max,-63.5
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010145263633097591868,count,18.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010145263633097591868,mean,-60.75
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010145263633097591868,std,2.590991179861029
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010145263633097591868,min,-69.5
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010145263633097591868,25%,-61.5
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010145263633097591868,50%,-61.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010145263633097591868,75%,-60.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010145263633097591868,max,-57.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010145263633097591871,count,2.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010145263633097591871,mean,-63.25
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010145263633097591871,std,0.3535533905932738
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010145263633097591871,min,-63.5
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010145263633097591871,25%,-63.375
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010145263633097591871,50%,-63.25
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010145263633097591871,75%,-63.125
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010145263633097591871,max,-63.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010145263633097591872,count,11.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010145263633097591872,mean,-64.04545454545455
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010145263633097591872,std,2.005673770264564
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010145263633097591872,min,-68.5
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010145263633097591872,25%,-65.25
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010145263633097591872,50%,-63.5
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010145263633097591872,75%,-62.75
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010145263633097591872,max,-62.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010145263633097661861,count,1.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010145263633097661861,mean,-62.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010145263633097661861,std,
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010145263633097661861,min,-62.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010145263633097661861,25%,-62.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010145263633097661861,50%,-62.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010145263633097661861,75%,-62.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010145263633097661861,max,-62.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010145263633097661862,count,1.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010145263633097661862,mean,-62.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010145263633097661862,std,
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010145263633097661862,min,-62.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010145263633097661862,25%,-62.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010145263633097661862,50%,-62.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010145263633097661862,75%,-62.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010145263633097661862,max,-62.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010145263633097661863,count,9.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010145263633097661863,mean,-63.666666666666664
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010145263633097661863,std,2.318404623873926
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010145263633097661863,min,-67.5
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010145263633097661863,25%,-66.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010145263633097661863,50%,-63.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010145263633097661863,75%,-61.5
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010145263633097661863,max,-61.5
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010145263633097661864,count,4.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010145263633097661864,mean,-63.125
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010145263633097661864,std,1.7017148213885114
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010145263633097661864,min,-64.5
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010145263633097661864,25%,-64.5
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010145263633097661864,50%,-63.5
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010145263633097661864,75%,-62.125
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010145263633097661864,max,-61.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010145263633097661866,count,21.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010145263633097661866,mean,-62.26190476190476
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010145263633097661866,std,1.7861904127153383
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010145263633097661866,min,-65.5
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010145263633097661866,25%,-63.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010145263633097661866,50%,-62.5
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010145263633097661866,75%,-62.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010145263633097661866,max,-57.5
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010249011862122861881,count,2.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010249011862122861881,mean,-67.75
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010249011862122861881,std,2.4748737341529163
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010249011862122861881,min,-69.5
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010249011862122861881,25%,-68.625
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010249011862122861881,50%,-67.75
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010249011862122861881,75%,-66.875
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010249011862122861881,max,-66.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010249018591604251876,count,2.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010249018591604251876,mean,-67.25
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010249018591604251876,std,3.181980515339464
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010249018591604251876,min,-69.5
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010249018591604251876,25%,-68.375
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010249018591604251876,50%,-67.25
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010249018591604251876,75%,-66.125
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010249018591604251876,max,-65.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010249018591604251877,count,6.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010249018591604251877,mean,-64.75
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010249018591604251877,std,0.8803408430829505
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010249018591604251877,min,-65.5
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010249018591604251877,25%,-65.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010249018591604251877,50%,-65.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010249018591604251877,75%,-65.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010249018591604251877,max,-63.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010349013305354381889,count,14.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010349013305354381889,mean,-61.57142857142857
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010349013305354381889,std,2.695131956646328
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010349013305354381889,min,-66.5
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010349013305354381889,25%,-61.5
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010349013305354381889,50%,-60.75
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010349013305354381889,75%,-59.625
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010349013305354381889,max,-59.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010349013305354381890,count,1.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010349013305354381890,mean,-66.5
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010349013305354381890,std,
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010349013305354381890,min,-66.5
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010349013305354381890,25%,-66.5
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010349013305354381890,50%,-66.5
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010349013305354381890,75%,-66.5
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010349013305354381890,max,-66.5
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010349013305354381891,count,7.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010349013305354381891,mean,-64.92857142857143
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010349013305354381891,std,2.9215944766025084
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010349013305354381891,min,-69.5
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010349013305354381891,25%,-66.25
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010349013305354381891,50%,-64.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010349013305354381891,75%,-63.5
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010349013305354381891,max,-61.5
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010449013305354211892,count,2.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010449013305354211892,mean,-64.75
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010449013305354211892,std,5.303300858899107
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010449013305354211892,min,-68.5
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010449013305354211892,25%,-66.625
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010449013305354211892,50%,-64.75
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010449013305354211892,75%,-62.875
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010449013305354211892,max,-61.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010449013305354211893,count,10.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010449013305354211893,mean,-59.95
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010449013305354211893,std,1.1167910378500636
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010449013305354211893,min,-61.5
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010449013305354211893,25%,-60.875
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010449013305354211893,50%,-60.25
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010449013305354211893,75%,-59.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010449013305354211893,max,-58.5
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010449013305354211896,count,2.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010449013305354211896,mean,-64.75
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010449013305354211896,std,0.3535533905932738
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010449013305354211896,min,-65.0
20180216165206312-5-2.02071-02102-02076-02075-02098_4211-4964-5272.csv,0x107010449013305354211896,25%,-64.875
