0x107010145263633097661866,1517273264,0,-31,0,1,24,1
0x107010145263633097661866,1517273265,0,-33,0,1,24,2
0x107010145263633097661866,1517273265,0,-33,0,1,24,2
0x107010145263633097661866,1517273265,0,-31,0,1,24,1
0x107010145263633097661866,1517273265,0,-31,0,1,24,1
0x107010145263633097661866,1517273266,0,-31,0,1,24,1
0x107010145263633097661866,1517273266,0,-31,0,1,24,1
0x107010145263633097661866,1517273266,0,-31,0,1,24,1
0x107010145263633097661866,1517273266,0,-31,0,1,24,1
0x107010145263633097661866,1517273266,0,-32,0,1,24,3
0x107010145263633097661866,1517273267,0,-31,0,1,24,1
0x107010145263633097661866,1517273267,0,-31,0,1,24,1
0x107010145263633097661866,1517273267,0,-31,0,1,24,1
0x107010145263633097661866,1517273267,0,-33,0,1,24,2
0x107010145263633097661866,1517273267,0,-33,0,1,24,2
0x107010145263633097661866,1517273267,0,-31,0,1,24,1
0x107010145263633097661866,1517273268,0,-31,0,1,24,1
0x107010145263633097661866,1517273268,0,-31,0,1,24,3
0x107010145263633097661866,1517273268,0,-31,0,1,24,3
0x107010145263633097661866,1517273269,0,-31,0,1,24,1
0x107010145263633097661866,1517273269,0,-31,0,1,24,1
0x107010145263633097661866,1517273269,0,-31,0,1,24,1
0x107010145263633097661866,1517273269,0,-31,0,1,24,1
0x107010145263633097661866,1517273269,0,-30,0,1,24,3
0x107010145263633097661866,1517273269,0,-30,0,1,24,3
0x107010145263633097661866,1517273270,0,-30,0,1,24,3
0x107010145263633097661866,1517273270,0,-32,0,1,24,2
0x107010145263633097661866,1517273270,0,-32,0,1,24,2
0x107010145263633097661866,1517273271,0,-31,0,1,24,1
0x107010145263633097661866,1517273271,0,-32,0,1,24,2
0x107010145263633097661866,1517273271,0,-32,0,1,24,2
0x107010145263633097661866,1517273271,0,-31,0,1,24,1
0x107010145263633097661866,1517273272,0,-31,0,1,24,1
0x107010145263633097661866,1517273272,0,-30,0,1,24,3
0x107010145263633097661866,1517273272,0,-30,0,1,24,3
0x107010145263633097661866,1517273273,0,-31,0,1,24,1
0x107010145263633097661866,1517273273,0,-31,0,1,24,1
0x107010145263633097661866,1517273274,0,-32,0,1,24,3
0x107010145263633097661866,1517273274,0,-32,0,1,24,3
0x107010145263633097661866,1517273274,0,-31,0,1,24,4
0x107010145263633097661866,1517273274,0,-31,0,1,24,4
0x107010145263633097661866,1517273275,0,-32,0,1,24,3
0x107010145263633097661866,1517273275,0,-32,0,1,24,3
0x107010145263633097661866,1517273276,0,-31,0,1,24,1
0x107010145263633097661866,1517273276,0,-34,0,1,24,3
0x107010145263633097661866,1517273276,0,-33,0,1,24,3
0x107010145263633097661866,1517273276,0,-31,0,1,24,4
0x107010145263633097661866,1517273276,0,-31,0,1,24,4
0x107010145263633097661866,1517273277,0,-31,0,1,24,1
0x107010145263633097661866,1517273278,0,-33,0,1,24,3
0x107010145263633097661866,1517273279,0,-33,0,1,24,3
0x107010145263633097661866,1517273279,0,-32,0,1,24,3
0x107010145263633097661866,1517273279,0,-31,0,1,24,1
0x107010145263633097661866,1517273279,0,-31,0,1,24,1
0x107010145263633097661866,1517273279,0,-33,0,1,24,3
0x107010145263633097661866,1517273279,0,-34,0,1,24,3
0x107010145263633097661866,1517273280,0,-32,0,1,24,1
0x107010145263633097661866,1517273280,0,-31,0,1,24,1
0x107010145263633097661866,1517273281,0,-31,0,1,24,1
0x107010145263633097661866,1517273281,0,-31,0,1,24,1
0x107010145263633097661866,1517273282,0,-32,0,1,24,1
0x107010145263633097661866,1517273283,0,-32,0,1,24,3
0x107010145263633097661866,1517273283,0,-31,0,1,24,4
0x107010145263633097661866,1517273283,0,-31,0,1,24,1
0x107010145263633097661866,1517273283,0,-31,0,1,24,1
0x107010145263633097661866,1517273283,0,-30,0,1,24,3
0x107010145263633097661866,1517273284,0,-31,0,1,24,4
0x107010145263633097661866,1517273284,0,-32,0,1,24,4
0x107010145263633097661866,1517273284,0,-32,0,1,24,4
