0x107010249018591604251877,1517272767,0,-30,0,1,27,3
0x107010249018591604251877,1517272767,0,-30,0,1,27,3
0x107010249018591604251877,1517272768,0,-30,0,1,27,3
0x107010249018591604251877,1517272768,0,-30,0,1,27,3
0x107010249018591604251877,1517272769,0,-30,0,1,27,3
0x107010249018591604251877,1517272769,0,-30,0,1,27,3
0x107010249018591604251877,1517272772,0,-30,0,1,27,3
0x107010249018591604251877,1517272772,0,-30,0,1,27,3
0x107010249018591604251877,1517272775,0,-30,0,1,27,3
0x107010249018591604251877,1517272775,0,-30,0,1,27,3
0x107010249018591604251877,1517272776,0,-30,0,1,27,3
0x107010249018591604251877,1517272776,0,-30,0,1,27,3
0x107010249018591604251877,1517272778,0,-30,0,1,27,3
0x107010249018591604251877,1517272778,0,-30,0,1,27,3
0x107010249018591604251877,1517272779,0,-30,0,1,27,3
0x107010249018591604251877,1517272779,0,-30,0,1,27,3
0x107010249018591604251877,1517272779,0,-34,0,1,27,2
0x107010249018591604251877,1517272779,0,-34,0,1,27,2
0x107010249018591604251877,1517272779,0,-30,0,1,27,3
0x107010249018591604251877,1517272780,0,-30,0,1,27,3
0x107010249018591604251877,1517272780,0,-30,0,1,27,3
0x107010249018591604251877,1517272781,0,-30,0,1,27,3
0x107010249018591604251877,1517272781,0,-30,0,1,27,3
0x107010249018591604251877,1517272782,0,-30,0,1,27,3
0x107010249018591604251877,1517272782,0,-30,0,1,27,3
0x107010249018591604251877,1517272784,0,-34,0,1,27,2
0x107010249018591604251877,1517272784,0,-34,0,1,27,2
0x107010249018591604251877,1517272785,0,-30,0,1,27,3
0x107010249018591604251877,1517272785,0,-30,0,1,27,3
0x107010249018591604251877,1517272786,0,-30,0,1,27,3
0x107010249018591604251877,1517272786,0,-30,0,1,27,3
0x107010249018591604251877,1517272787,0,-30,0,1,27,3
0x107010249018591604251877,1517272787,0,-30,0,1,27,3
0x107010249018591604251877,1517272789,0,-30,0,1,27,3
0x107010249018591604251877,1517272789,0,-30,0,1,27,3
0x107010249018591604251877,1517272790,0,-30,0,1,27,3
0x107010249018591604251877,1517272790,0,-30,0,1,27,3
0x107010249018591604251877,1517272794,0,-30,0,1,27,3
0x107010249018591604251877,1517272797,0,-30,0,1,27,3
0x107010249018591604251877,1517272798,0,-30,0,1,27,3
0x107010249018591604251877,1517272798,0,-30,0,1,27,3
0x107010249018591604251877,1517272799,0,-30,0,1,27,3
0x107010249018591604251877,1517272799,0,-30,0,1,27,3
0x107010249018591604251877,1517272800,0,-33,0,1,27,2
0x107010249018591604251877,1517272800,0,-33,0,1,27,2
0x107010249018591604251877,1517272800,0,-33,0,1,27,2
0x107010249018591604251877,1517272800,0,-33,0,1,27,2
0x107010249018591604251877,1517272800,0,-33,0,1,27,2
0x107010249018591604251877,1517272802,0,-30,0,1,27,3
0x107010249018591604251877,1517272802,0,-30,0,1,27,3
0x107010249018591604251877,1517272804,0,-30,0,1,27,3
0x107010249018591604251877,1517272805,0,-30,0,1,27,3
0x107010249018591604251877,1517272807,0,-30,0,1,27,3
0x107010249018591604251877,1517272807,0,-30,0,1,27,3
0x107010249018591604251877,1517272807,0,-30,0,1,27,3
0x107010249018591604251877,1517272807,0,-30,0,1,27,3
0x107010249018591604251877,1517272809,0,-30,0,1,27,3
0x107010249018591604251877,1517272809,0,-30,0,1,27,3
0x107010249018591604251877,1517272809,0,-30,0,1,27,3
0x107010249018591604251877,1517272811,0,-30,0,1,27,3
0x107010249018591604251877,1517272811,0,-30,0,1,27,3
0x107010249018591604251877,1517272811,0,-34,0,1,27,2
0x107010249018591604251877,1517272811,0,-33,0,1,27,2
0x107010249018591604251877,1517272812,0,-30,0,1,27,3
0x107010249018591604251877,1517272812,0,-30,0,1,27,3
0x107010249018591604251877,1517272813,0,-30,0,1,27,3
0x107010249018591604251877,1517272814,0,-30,0,1,27,3
0x107010249018591604251877,1517272814,0,-30,0,1,27,3
0x107010249018591604251877,1517272815,0,-30,0,1,27,3
0x107010249018591604251877,1517272816,0,-30,0,1,27,3
0x107010249018591604251877,1517272816,0,-30,0,1,27,3
0x107010249018591604251877,1517272818,0,-30,0,1,27,3
0x107010249018591604251877,1517272819,0,-30,0,1,27,3
0x107010249018591604251877,1517272820,0,-30,0,1,27,3
0x107010249018591604251877,1517272820,0,-30,0,1,27,3
0x107010249018591604251877,1517272820,0,-30,0,1,27,3
0x107010249018591604251877,1517272820,0,-30,0,1,27,3
0x107010249018591604251877,1517272822,0,-30,0,1,27,3
0x107010249018591604251877,1517272822,0,-30,0,1,27,3
0x107010249018591604251877,1517272823,0,-30,0,1,27,3
0x107010249018591604251877,1517272824,0,-30,0,1,27,3
0x107010249018591604251877,1517272824,0,-30,0,1,27,3
0x107010249018591604251877,1517272824,0,-30,0,1,27,3
0x107010249018591604251877,1517272827,0,-30,0,1,27,3
0x107010249018591604251877,1517272827,0,-30,0,1,27,3
0x107010249018591604251877,1517272827,0,-30,0,1,27,3
0x107010249018591604251877,1517272827,0,-30,0,1,27,3
