csv,epc,type,rssi
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x000000000000000000007472,count,5.0
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x000000000000000000007472,mean,-45.1
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x000000000000000000007472,std,2.219234102117215
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x000000000000000000007472,min,-49.0
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x000000000000000000007472,25%,-44.5
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x000000000000000000007472,50%,-44.5
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x000000000000000000007472,75%,-44.0
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x000000000000000000007472,max,-43.5
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x000000000000000000007473,count,13.0
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x000000000000000000007473,mean,-49.19230769230769
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x000000000000000000007473,std,4.71936816718466
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x000000000000000000007473,min,-56.0
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x000000000000000000007473,25%,-53.0
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x000000000000000000007473,50%,-49.5
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x000000000000000000007473,75%,-44.5
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x000000000000000000007473,max,-43.0
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x000000000000000000007474,count,25.0
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x000000000000000000007474,mean,-44.98
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x000000000000000000007474,std,2.4978323936298583
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x000000000000000000007474,min,-49.0
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x000000000000000000007474,25%,-46.5
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x000000000000000000007474,50%,-45.5
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x000000000000000000007474,75%,-43.0
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x000000000000000000007474,max,-41.0
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x000000000000000000007475,count,8.0
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x000000000000000000007475,mean,-45.3125
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x000000000000000000007475,std,6.140832307478477
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x000000000000000000007475,min,-56.0
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x000000000000000000007475,25%,-49.0
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x000000000000000000007475,50%,-42.75
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x000000000000000000007475,75%,-40.5
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x000000000000000000007475,max,-40.0
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x000000000000000000008801,count,14.0
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x000000000000000000008801,mean,-38.392857142857146
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x000000000000000000008801,std,2.6178277212265093
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x000000000000000000008801,min,-41.5
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x000000000000000000008801,25%,-40.5
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x000000000000000000008801,50%,-39.0
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x000000000000000000008801,75%,-36.5
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x000000000000000000008801,max,-34.0
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x106020249017772789051840,count,3.0
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x106020249017772789051840,mean,-67.33333333333333
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x106020249017772789051840,std,0.2886751345948129
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x106020249017772789051840,min,-67.5
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x106020249017772789051840,25%,-67.5
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x106020249017772789051840,50%,-67.5
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x106020249017772789051840,75%,-67.25
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x106020249017772789051840,max,-67.0
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x106020349010851617841853,count,2.0
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x106020349010851617841853,mean,-65.75
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x106020349010851617841853,std,0.3535533905932738
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x106020349010851617841853,min,-66.0
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x106020349010851617841853,25%,-65.875
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x106020349010851617841853,50%,-65.75
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x106020349010851617841853,75%,-65.625
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x106020349010851617841853,max,-65.5
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x106020349010851617841857,count,6.0
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x106020349010851617841857,mean,-66.33333333333333
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x106020349010851617841857,std,1.2909944487358056
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x106020349010851617841857,min,-67.5
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x106020349010851617841857,25%,-67.25
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x106020349010851617841857,50%,-66.5
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x106020349010851617841857,75%,-66.125
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x106020349010851617841857,max,-64.0
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097591867,count,12.0
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097591867,mean,-65.125
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097591867,std,1.0897247358851685
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097591867,min,-66.5
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097591867,25%,-66.0
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097591867,50%,-65.0
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097591867,75%,-64.5
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097591867,max,-63.5
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097591868,count,33.0
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097591868,mean,-63.54545454545455
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097591868,std,1.905434810793016
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097591868,min,-68.0
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097591868,25%,-65.0
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097591868,50%,-63.0
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097591868,75%,-62.5
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097591868,max,-60.5
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097591869,count,18.0
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097591869,mean,-56.27777777777778
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097591869,std,2.3839057313467142
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097591869,min,-64.5
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097591869,25%,-57.0
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097591869,50%,-56.25
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097591869,75%,-55.5
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097591869,max,-53.0
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097591870,count,2.0
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097591870,mean,-60.5
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097591870,std,0.0
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097591870,min,-60.5
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097591870,25%,-60.5
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097591870,50%,-60.5
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097591870,75%,-60.5
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097591870,max,-60.5
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097661861,count,15.0
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097661861,mean,-66.5
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097661861,std,1.1801936887041646
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097661861,min,-69.0
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097661861,25%,-66.75
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097661861,50%,-66.5
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097661861,75%,-66.25
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097661861,max,-64.5
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097661862,count,11.0
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097661862,mean,-64.18181818181819
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097661862,std,1.7069377152187961
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097661862,min,-66.0
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097661862,25%,-65.25
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097661862,50%,-64.5
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097661862,75%,-63.25
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097661862,max,-61.5
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097661863,count,3.0
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097661863,mean,-64.66666666666667
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097661863,std,1.2583057392117918
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097661863,min,-66.0
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097661863,25%,-65.25
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097661863,50%,-64.5
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097661863,75%,-64.0
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097661863,max,-63.5
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097661864,count,9.0
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097661864,mean,-64.33333333333333
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097661864,std,1.903943276465977
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097661864,min,-68.0
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097661864,25%,-64.5
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097661864,50%,-64.0
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097661864,75%,-63.5
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097661864,max,-61.5
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097661865,count,2.0
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097661865,mean,-65.5
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097661865,std,0.0
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097661865,min,-65.5
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097661865,25%,-65.5
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097661865,50%,-65.5
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097661865,75%,-65.5
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097661865,max,-65.5
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097661866,count,18.0
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097661866,mean,-60.72222222222222
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097661866,std,1.8167700995919216
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097661866,min,-63.5
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097661866,25%,-62.625
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097661866,50%,-60.0
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097661866,75%,-59.5
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010145263633097661866,max,-57.5
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010249011862122861881,count,2.0
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010249011862122861881,mean,-67.75
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010249011862122861881,std,0.3535533905932738
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010249011862122861881,min,-68.0
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010249011862122861881,25%,-67.875
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010249011862122861881,50%,-67.75
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010249011862122861881,75%,-67.625
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010249011862122861881,max,-67.5
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010249018591604251876,count,4.0
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010249018591604251876,mean,-66.125
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010249018591604251876,std,1.1086778913041726
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010249018591604251876,min,-67.0
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010249018591604251876,25%,-66.625
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010249018591604251876,50%,-66.5
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010249018591604251876,75%,-66.0
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010249018591604251876,max,-64.5
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010249018591604251877,count,10.0
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010249018591604251877,mean,-60.4
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010249018591604251877,std,0.21081851067789195
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010249018591604251877,min,-60.5
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010249018591604251877,25%,-60.5
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010249018591604251877,50%,-60.5
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010249018591604251877,75%,-60.5
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010249018591604251877,max,-60.0
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010249722621700351874,count,31.0
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010249722621700351874,mean,-55.70967741935484
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010249722621700351874,std,1.1602743464973209
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010249722621700351874,min,-58.5
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010249722621700351874,25%,-56.25
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010249722621700351874,50%,-56.0
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010249722621700351874,75%,-55.0
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010249722621700351874,max,-53.0
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010349013305354381889,count,10.0
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010349013305354381889,mean,-63.65
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010349013305354381889,std,2.593260495977988
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010349013305354381889,min,-66.5
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010349013305354381889,25%,-65.875
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010349013305354381889,50%,-64.25
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010349013305354381889,75%,-61.25
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010349013305354381889,max,-59.5
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010349013305354381890,count,2.0
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010349013305354381890,mean,-59.75
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010349013305354381890,std,0.3535533905932738
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010349013305354381890,min,-60.0
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010349013305354381890,25%,-59.875
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010349013305354381890,50%,-59.75
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010349013305354381890,75%,-59.625
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010349013305354381890,max,-59.5
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010449013305354141898,count,10.0
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010449013305354141898,mean,-66.65
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010449013305354141898,std,0.5296749527356902
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010449013305354141898,min,-67.5
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010449013305354141898,25%,-66.875
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010449013305354141898,50%,-66.5
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010449013305354141898,75%,-66.5
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010449013305354141898,max,-66.0
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010449013305354211893,count,1.0
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010449013305354211893,mean,-68.0
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010449013305354211893,std,
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010449013305354211893,min,-68.0
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010449013305354211893,25%,-68.0
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010449013305354211893,50%,-68.0
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010449013305354211893,75%,-68.0
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010449013305354211893,max,-68.0
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010449013305354211894,count,3.0
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010449013305354211894,mean,-65.5
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010449013305354211894,std,0.8660254037844386
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010449013305354211894,min,-66.5
20180213145627770-5-2.08801-07472-07473-07474-07475_2069-2778-2947.csv,0x107010449013305354211894,25%,-65.75
