csv,epc,type,rssi
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x000000000000000000002076,count,13.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x000000000000000000002076,mean,-45.65384615384615
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x000000000000000000002076,std,3.8154544038282396
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x000000000000000000002076,min,-52.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x000000000000000000002076,25%,-48.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x000000000000000000002076,50%,-45.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x000000000000000000002076,75%,-42.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x000000000000000000002076,max,-40.5
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x000000000000000000002098,count,8.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x000000000000000000002098,mean,-41.5
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x000000000000000000002098,std,2.5773740789526736
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x000000000000000000002098,min,-46.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x000000000000000000002098,25%,-42.75
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x000000000000000000002098,50%,-41.25
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x000000000000000000002098,75%,-40.25
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x000000000000000000002098,max,-37.5
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x000000000000000000002102,count,13.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x000000000000000000002102,mean,-39.92307692307692
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x000000000000000000002102,std,3.5228193837119166
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x000000000000000000002102,min,-46.5
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x000000000000000000002102,25%,-41.5
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x000000000000000000002102,50%,-40.5
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x000000000000000000002102,75%,-39.5
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x000000000000000000002102,max,-33.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x000000000000000000004001,count,2.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x000000000000000000004001,mean,-58.5
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x000000000000000000004001,std,1.4142135623730951
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x000000000000000000004001,min,-59.5
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x000000000000000000004001,25%,-59.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x000000000000000000004001,50%,-58.5
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x000000000000000000004001,75%,-58.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x000000000000000000004001,max,-57.5
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x000000000000000000004002,count,2.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x000000000000000000004002,mean,-58.75
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x000000000000000000004002,std,0.3535533905932738
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x000000000000000000004002,min,-59.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x000000000000000000004002,25%,-58.875
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x000000000000000000004002,50%,-58.75
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x000000000000000000004002,75%,-58.625
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x000000000000000000004002,max,-58.5
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x000000000000000000004005,count,21.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x000000000000000000004005,mean,-59.214285714285715
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x000000000000000000004005,std,3.5936451848068853
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x000000000000000000004005,min,-66.5
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x000000000000000000004005,25%,-62.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x000000000000000000004005,50%,-58.5
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x000000000000000000004005,75%,-57.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x000000000000000000004005,max,-53.5
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x000000000000000000004006,count,14.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x000000000000000000004006,mean,-59.67857142857143
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x000000000000000000004006,std,3.214194137889614
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x000000000000000000004006,min,-65.5
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x000000000000000000004006,25%,-61.5
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x000000000000000000004006,50%,-60.5
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x000000000000000000004006,75%,-56.75
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x000000000000000000004006,max,-55.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010145263633097591867,count,2.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010145263633097591867,mean,-63.5
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010145263633097591867,std,1.4142135623730951
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010145263633097591867,min,-64.5
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010145263633097591867,25%,-64.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010145263633097591867,50%,-63.5
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010145263633097591867,75%,-63.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010145263633097591867,max,-62.5
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010145263633097591868,count,11.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010145263633097591868,mean,-59.68181818181818
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010145263633097591868,std,2.34811336260334
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010145263633097591868,min,-64.5
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010145263633097591868,25%,-60.5
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010145263633097591868,50%,-58.5
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010145263633097591868,75%,-58.25
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010145263633097591868,max,-57.5
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010145263633097591871,count,2.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010145263633097591871,mean,-61.5
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010145263633097591871,std,1.4142135623730951
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010145263633097591871,min,-62.5
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010145263633097591871,25%,-62.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010145263633097591871,50%,-61.5
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010145263633097591871,75%,-61.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010145263633097591871,max,-60.5
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010145263633097591872,count,1.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010145263633097591872,mean,-62.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010145263633097591872,std,
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010145263633097591872,min,-62.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010145263633097591872,25%,-62.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010145263633097591872,50%,-62.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010145263633097591872,75%,-62.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010145263633097591872,max,-62.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010145263633097661861,count,7.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010145263633097661861,mean,-60.07142857142857
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010145263633097661861,std,0.44986770542121873
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010145263633097661861,min,-60.5
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010145263633097661861,25%,-60.5
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010145263633097661861,50%,-60.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010145263633097661861,75%,-59.75
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010145263633097661861,max,-59.5
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010145263633097661863,count,2.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010145263633097661863,mean,-59.25
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010145263633097661863,std,0.3535533905932738
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010145263633097661863,min,-59.5
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010145263633097661863,25%,-59.375
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010145263633097661863,50%,-59.25
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010145263633097661863,75%,-59.125
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010145263633097661863,max,-59.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010145263633097661864,count,6.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010145263633097661864,mean,-60.5
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010145263633097661864,std,2.3021728866442674
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010145263633097661864,min,-64.5
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010145263633097661864,25%,-61.375
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010145263633097661864,50%,-59.5
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010145263633097661864,75%,-59.125
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010145263633097661864,max,-58.5
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010145263633097661866,count,7.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010145263633097661866,mean,-60.714285714285715
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010145263633097661866,std,0.9511897312113418
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010145263633097661866,min,-61.5
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010145263633097661866,25%,-61.5
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010145263633097661866,50%,-61.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010145263633097661866,75%,-60.25
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010145263633097661866,max,-59.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010249722621700351875,count,2.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010249722621700351875,mean,-65.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010249722621700351875,std,0.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010249722621700351875,min,-65.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010249722621700351875,25%,-65.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010249722621700351875,50%,-65.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010249722621700351875,75%,-65.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010249722621700351875,max,-65.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010349013305354381891,count,2.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010349013305354381891,mean,-63.75
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010349013305354381891,std,0.3535533905932738
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010349013305354381891,min,-64.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010349013305354381891,25%,-63.875
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010349013305354381891,50%,-63.75
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010349013305354381891,75%,-63.625
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010349013305354381891,max,-63.5
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010449013305354211892,count,2.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010449013305354211892,mean,-62.5
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010449013305354211892,std,1.4142135623730951
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010449013305354211892,min,-63.5
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010449013305354211892,25%,-63.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010449013305354211892,50%,-62.5
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010449013305354211892,75%,-62.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010449013305354211892,max,-61.5
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010449013305354211893,count,10.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010449013305354211893,mean,-58.8
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010449013305354211893,std,1.8135294011647258
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010449013305354211893,min,-62.5
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010449013305354211893,25%,-59.75
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010449013305354211893,50%,-58.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010449013305354211893,75%,-57.5
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010449013305354211893,max,-57.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010549013305354071901,count,6.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010549013305354071901,mean,-58.333333333333336
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010549013305354071901,std,1.3291601358251257
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010549013305354071901,min,-61.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010549013305354071901,25%,-58.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010549013305354071901,50%,-58.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010549013305354071901,75%,-57.625
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010549013305354071901,max,-57.5
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010549013305354071902,count,1.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010549013305354071902,mean,-58.5
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010549013305354071902,std,
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010549013305354071902,min,-58.5
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010549013305354071902,25%,-58.5
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010549013305354071902,50%,-58.5
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010549013305354071902,75%,-58.5
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x107010549013305354071902,max,-58.5
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x108010149872360088493236,count,11.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x108010149872360088493236,mean,-62.40909090909091
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x108010149872360088493236,std,2.1542769299486757
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x108010149872360088493236,min,-65.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x108010149872360088493236,25%,-64.25
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x108010149872360088493236,50%,-63.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x108010149872360088493236,75%,-60.25
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x108010149872360088493236,max,-59.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x108010149872360088493237,count,5.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x108010149872360088493237,mean,-63.2
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x108010149872360088493237,std,4.192254763250917
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x108010149872360088493237,min,-68.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x108010149872360088493237,25%,-67.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x108010149872360088493237,50%,-61.5
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x108010149872360088493237,75%,-61.5
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x108010149872360088493237,max,-58.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x108010249013603152393240,count,7.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x108010249013603152393240,mean,-59.142857142857146
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x108010249013603152393240,std,3.2237954561133595
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x108010249013603152393240,min,-65.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x108010249013603152393240,25%,-60.75
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x108010249013603152393240,50%,-57.5
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x108010249013603152393240,75%,-57.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x108010249013603152393240,max,-56.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x108010249016254210713246,count,1.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x108010249016254210713246,mean,-68.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x108010249016254210713246,std,
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x108010249016254210713246,min,-68.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x108010249016254210713246,25%,-68.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x108010249016254210713246,50%,-68.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x108010249016254210713246,75%,-68.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x108010249016254210713246,max,-68.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x108010249016254210713247,count,1.0
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x108010249016254210713247,mean,-63.5
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x108010249016254210713247,std,
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x108010249016254210713247,min,-63.5
20180216180046865-5-2.02071-02102-02076-02075-02098_2706-3420-3590.csv,0x108010249016254210713247,25%,-63.5
