csv,epc,type,rssi
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010249722621700351875,75%,-60.625
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010249722621700351875,max,-60.0
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010349013305354381889,count,2.0
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010349013305354381889,mean,-61.75
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010349013305354381889,std,1.0606601717798212
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010349013305354381889,min,-62.5
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010349013305354381889,25%,-62.125
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010349013305354381889,50%,-61.75
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010349013305354381889,75%,-61.375
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010349013305354381889,max,-61.0
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010349013305354381890,count,2.0
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010349013305354381890,mean,-69.25
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010349013305354381890,std,0.3535533905932738
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010349013305354381890,min,-69.5
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010349013305354381890,25%,-69.375
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010349013305354381890,50%,-69.25
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010349013305354381890,75%,-69.125
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010349013305354381890,max,-69.0
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010449013305354141898,count,6.0
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010449013305354141898,mean,-64.58333333333333
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010449013305354141898,std,1.1583033569262704
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010449013305354141898,min,-66.0
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010449013305354141898,25%,-65.375
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010449013305354141898,50%,-64.75
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010449013305354141898,75%,-63.75
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010449013305354141898,max,-63.0
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010449013305354141899,count,6.0
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010449013305354141899,mean,-65.58333333333333
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010449013305354141899,std,2.9054546402700328
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010449013305354141899,min,-69.5
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010449013305354141899,25%,-67.75
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010449013305354141899,50%,-65.0
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010449013305354141899,75%,-63.75
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010449013305354141899,max,-62.0
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010449013305354211892,count,1.0
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010449013305354211892,mean,-69.0
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010449013305354211892,std,
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010449013305354211892,min,-69.0
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010449013305354211892,25%,-69.0
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010449013305354211892,50%,-69.0
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010449013305354211892,75%,-69.0
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010449013305354211892,max,-69.0
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010449013305354211894,count,5.0
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010449013305354211894,mean,-65.1
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010449013305354211894,std,1.5572411502397436
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010449013305354211894,min,-67.0
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010449013305354211894,25%,-66.5
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010449013305354211894,50%,-64.5
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010449013305354211894,75%,-64.0
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010449013305354211894,max,-63.5
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010449013305354211896,count,2.0
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010449013305354211896,mean,-67.25
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010449013305354211896,std,0.3535533905932738
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010449013305354211896,min,-67.5
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010449013305354211896,25%,-67.375
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010449013305354211896,50%,-67.25
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010449013305354211896,75%,-67.125
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010449013305354211896,max,-67.0
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010549013305353911904,count,2.0
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010549013305353911904,mean,-67.75
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010549013305353911904,std,0.3535533905932738
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010549013305353911904,min,-68.0
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010549013305353911904,25%,-67.875
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010549013305353911904,50%,-67.75
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010549013305353911904,75%,-67.625
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010549013305353911904,max,-67.5
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010549013305353911905,count,2.0
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010549013305353911905,mean,-66.0
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010549013305353911905,std,0.0
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010549013305353911905,min,-66.0
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010549013305353911905,25%,-66.0
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010549013305353911905,50%,-66.0
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010549013305353911905,75%,-66.0
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010549013305353911905,max,-66.0
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010549013305354071900,count,23.0
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010549013305354071900,mean,-60.69565217391305
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010549013305354071900,std,1.019571327421287
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010549013305354071900,min,-62.0
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010549013305354071900,25%,-61.5
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010549013305354071900,50%,-61.0
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010549013305354071900,75%,-60.5
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010549013305354071900,max,-58.5
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010549013305354071901,count,2.0
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010549013305354071901,mean,-69.25
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010549013305354071901,std,0.3535533905932738
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010549013305354071901,min,-69.5
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010549013305354071901,25%,-69.375
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010549013305354071901,50%,-69.25
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010549013305354071901,75%,-69.125
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010549013305354071901,max,-69.0
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010549013305354071903,count,2.0
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010549013305354071903,mean,-69.0
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010549013305354071903,std,0.0
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010549013305354071903,min,-69.0
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010549013305354071903,25%,-69.0
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010549013305354071903,50%,-69.0
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010549013305354071903,75%,-69.0
20180125133329023-9784062938204_3248-3981-4037.csv,0x107010549013305354071903,max,-69.0
20180125133329023-9784062938204_3248-3981-4037.csv,0x107050145821872601572314,count,1.0
20180125133329023-9784062938204_3248-3981-4037.csv,0x107050145821872601572314,mean,-65.0
20180125133329023-9784062938204_3248-3981-4037.csv,0x107050145821872601572314,std,
20180125133329023-9784062938204_3248-3981-4037.csv,0x107050145821872601572314,min,-65.0
20180125133329023-9784062938204_3248-3981-4037.csv,0x107050145821872601572314,25%,-65.0
20180125133329023-9784062938204_3248-3981-4037.csv,0x107050145821872601572314,50%,-65.0
20180125133329023-9784062938204_3248-3981-4037.csv,0x107050145821872601572314,75%,-65.0
20180125133329023-9784062938204_3248-3981-4037.csv,0x107050145821872601572314,max,-65.0
20180125133329023-9784062938204_3248-3981-4037.csv,0x108010149872360088493237,count,1.0
20180125133329023-9784062938204_3248-3981-4037.csv,0x108010149872360088493237,mean,-64.0
20180125133329023-9784062938204_3248-3981-4037.csv,0x108010149872360088493237,std,
20180125133329023-9784062938204_3248-3981-4037.csv,0x108010149872360088493237,min,-64.0
20180125133329023-9784062938204_3248-3981-4037.csv,0x108010149872360088493237,25%,-64.0
20180125133329023-9784062938204_3248-3981-4037.csv,0x108010149872360088493237,50%,-64.0
20180125133329023-9784062938204_3248-3981-4037.csv,0x108010149872360088493237,75%,-64.0
20180125133329023-9784062938204_3248-3981-4037.csv,0x108010149872360088493237,max,-64.0
20180125133329023-9784062938204_3248-3981-4037.csv,0x108010249013603152393240,count,5.0
20180125133329023-9784062938204_3248-3981-4037.csv,0x108010249013603152393240,mean,-63.4
20180125133329023-9784062938204_3248-3981-4037.csv,0x108010249013603152393240,std,1.9170289512680816
20180125133329023-9784062938204_3248-3981-4037.csv,0x108010249013603152393240,min,-65.5
20180125133329023-9784062938204_3248-3981-4037.csv,0x108010249013603152393240,25%,-65.0
20180125133329023-9784062938204_3248-3981-4037.csv,0x108010249013603152393240,50%,-63.5
20180125133329023-9784062938204_3248-3981-4037.csv,0x108010249013603152393240,75%,-62.0
20180125133329023-9784062938204_3248-3981-4037.csv,0x108010249013603152393240,max,-61.0
20180125133329023-9784062938204_3248-3981-4037.csv,0x108010249015513382523248,count,23.0
20180125133329023-9784062938204_3248-3981-4037.csv,0x108010249015513382523248,mean,-60.108695652173914
20180125133329023-9784062938204_3248-3981-4037.csv,0x108010249015513382523248,std,2.022355297324533
20180125133329023-9784062938204_3248-3981-4037.csv,0x108010249015513382523248,min,-66.0
20180125133329023-9784062938204_3248-3981-4037.csv,0x108010249015513382523248,25%,-60.0
20180125133329023-9784062938204_3248-3981-4037.csv,0x108010249015513382523248,50%,-59.5
20180125133329023-9784062938204_3248-3981-4037.csv,0x108010249015513382523248,75%,-59.0
20180125133329023-9784062938204_3248-3981-4037.csv,0x108010249015513382523248,max,-58.5
20180125133329023-9784062938204_3248-3981-4037.csv,0x108010249015513382523249,count,2.0
20180125133329023-9784062938204_3248-3981-4037.csv,0x108010249015513382523249,mean,-62.25
20180125133329023-9784062938204_3248-3981-4037.csv,0x108010249015513382523249,std,1.0606601717798212
20180125133329023-9784062938204_3248-3981-4037.csv,0x108010249015513382523249,min,-63.0
20180125133329023-9784062938204_3248-3981-4037.csv,0x108010249015513382523249,25%,-62.625
20180125133329023-9784062938204_3248-3981-4037.csv,0x108010249015513382523249,50%,-62.25
20180125133329023-9784062938204_3248-3981-4037.csv,0x108010249015513382523249,75%,-61.875
20180125133329023-9784062938204_3248-3981-4037.csv,0x108010249015513382523249,max,-61.5
20180125133329023-9784062938204_3248-3981-4037.csv,0x108010249016254210713247,count,1.0
20180125133329023-9784062938204_3248-3981-4037.csv,0x108010249016254210713247,mean,-67.5
20180125133329023-9784062938204_3248-3981-4037.csv,0x108010249016254210713247,std,
20180125133329023-9784062938204_3248-3981-4037.csv,0x108010249016254210713247,min,-67.5
20180125133329023-9784062938204_3248-3981-4037.csv,0x108010249016254210713247,25%,-67.5
20180125133329023-9784062938204_3248-3981-4037.csv,0x108010249016254210713247,50%,-67.5
20180125133329023-9784062938204_3248-3981-4037.csv,0x108010249016254210713247,75%,-67.5
20180125133329023-9784062938204_3248-3981-4037.csv,0x108010249016254210713247,max,-67.5
20180125133329023-9784062938204_3248-3981-4037.csv,0x108010249027506682943252,count,6.0
20180125133329023-9784062938204_3248-3981-4037.csv,0x108010249027506682943252,mean,-64.58333333333333
20180125133329023-9784062938204_3248-3981-4037.csv,0x108010249027506682943252,std,2.1775368347439423
20180125133329023-9784062938204_3248-3981-4037.csv,0x108010249027506682943252,min,-69.0
20180125133329023-9784062938204_3248-3981-4037.csv,0x108010249027506682943252,25%,-64.0
20180125133329023-9784062938204_3248-3981-4037.csv,0x108010249027506682943252,50%,-63.75
