csv,epc,type,rssi
20180208173016012-7111.07111-11889-11890-11891-11897_3223-4268-4439.csv,0x107010249722621700351874,75%,-57.0
20180208173016012-7111.07111-11889-11890-11891-11897_3223-4268-4439.csv,0x107010249722621700351874,max,-53.5
20180208173016012-7111.07111-11889-11890-11891-11897_3223-4268-4439.csv,0x107010249722621700351875,count,1.0
20180208173016012-7111.07111-11889-11890-11891-11897_3223-4268-4439.csv,0x107010249722621700351875,mean,-63.0
20180208173016012-7111.07111-11889-11890-11891-11897_3223-4268-4439.csv,0x107010249722621700351875,std,
20180208173016012-7111.07111-11889-11890-11891-11897_3223-4268-4439.csv,0x107010249722621700351875,min,-63.0
20180208173016012-7111.07111-11889-11890-11891-11897_3223-4268-4439.csv,0x107010249722621700351875,25%,-63.0
20180208173016012-7111.07111-11889-11890-11891-11897_3223-4268-4439.csv,0x107010249722621700351875,50%,-63.0
20180208173016012-7111.07111-11889-11890-11891-11897_3223-4268-4439.csv,0x107010249722621700351875,75%,-63.0
20180208173016012-7111.07111-11889-11890-11891-11897_3223-4268-4439.csv,0x107010249722621700351875,max,-63.0
20180208173016012-7111.07111-11889-11890-11891-11897_3223-4268-4439.csv,0x107010349013305354381889,count,53.0
20180208173016012-7111.07111-11889-11890-11891-11897_3223-4268-4439.csv,0x107010349013305354381889,mean,-47.698113207547166
20180208173016012-7111.07111-11889-11890-11891-11897_3223-4268-4439.csv,0x107010349013305354381889,std,9.002851910666926
20180208173016012-7111.07111-11889-11890-11891-11897_3223-4268-4439.csv,0x107010349013305354381889,min,-64.5
20180208173016012-7111.07111-11889-11890-11891-11897_3223-4268-4439.csv,0x107010349013305354381889,25%,-55.0
20180208173016012-7111.07111-11889-11890-11891-11897_3223-4268-4439.csv,0x107010349013305354381889,50%,-48.0
20180208173016012-7111.07111-11889-11890-11891-11897_3223-4268-4439.csv,0x107010349013305354381889,75%,-42.0
20180208173016012-7111.07111-11889-11890-11891-11897_3223-4268-4439.csv,0x107010349013305354381889,max,-30.0
20180208173016012-7111.07111-11889-11890-11891-11897_3223-4268-4439.csv,0x107010349013305354381890,count,54.0
20180208173016012-7111.07111-11889-11890-11891-11897_3223-4268-4439.csv,0x107010349013305354381890,mean,-49.97222222222222
20180208173016012-7111.07111-11889-11890-11891-11897_3223-4268-4439.csv,0x107010349013305354381890,std,7.779640013659909
20180208173016012-7111.07111-11889-11890-11891-11897_3223-4268-4439.csv,0x107010349013305354381890,min,-65.5
20180208173016012-7111.07111-11889-11890-11891-11897_3223-4268-4439.csv,0x107010349013305354381890,25%,-55.5
20180208173016012-7111.07111-11889-11890-11891-11897_3223-4268-4439.csv,0x107010349013305354381890,50%,-51.5
20180208173016012-7111.07111-11889-11890-11891-11897_3223-4268-4439.csv,0x107010349013305354381890,75%,-44.25
20180208173016012-7111.07111-11889-11890-11891-11897_3223-4268-4439.csv,0x107010349013305354381890,max,-31.5
20180208173016012-7111.07111-11889-11890-11891-11897_3223-4268-4439.csv,0x107010349013305354381891,count,40.0
20180208173016012-7111.07111-11889-11890-11891-11897_3223-4268-4439.csv,0x107010349013305354381891,mean,-53.8875
20180208173016012-7111.07111-11889-11890-11891-11897_3223-4268-4439.csv,0x107010349013305354381891,std,6.425597348266641
20180208173016012-7111.07111-11889-11890-11891-11897_3223-4268-4439.csv,0x107010349013305354381891,min,-65.5
20180208173016012-7111.07111-11889-11890-11891-11897_3223-4268-4439.csv,0x107010349013305354381891,25%,-58.5
